"date","purpleair_pm2.5","PA_pm2_5a","PA_pm2_5b","avg_temp","max_temp","min_temp","RH","dewpoint","embassy_pm2.5"
2020-08-30 09:00:00,21.2887990847209,20.874,21.5933333333333,30.0555555555556,31.1111111111111,29.4444444444444,58.1666666666667,20.7407407407407,18
2020-08-30 10:00:00,17.4111017736439,17.3106666666667,17.5636666666667,31.1851851851852,31.6666666666667,30.5555555555556,53.9333333333333,20.6111111111111,16
2020-08-30 11:00:00,15.6864874340748,15.2746666666667,15.778,32.6851851851852,34.4444444444444,31.1111111111111,49.0333333333333,20.462962962963,17
2020-08-30 12:00:00,12.9866804145716,12.637,13.0316666666667,32.8518518518519,33.8888888888889,30,48.6,20.5555555555556,14
2020-08-30 13:00:00,13.5522641754584,13.302,13.569,32.5555555555556,33.3333333333333,31.6666666666667,49.8666666666667,20.5925925925926,16
2020-08-30 14:00:00,12.8947328877826,12.7736666666667,12.8566666666667,33.0740740740741,33.8888888888889,32.2222222222222,48.4333333333333,20.6296296296296,14
2020-08-30 15:00:00,13.608662047306,13.525,13.6673333333333,31.8518518518519,33.3333333333333,30.5555555555556,51.2,20.3888888888889,11
2020-08-30 16:00:00,14.8967100383343,15.037,15.0506666666667,31.1296296296296,31.6666666666667,30,54.1333333333333,20.6666666666667,14
2020-08-30 17:00:00,14.6538707953154,14.4533333333333,14.7543333333333,30.3333333333333,31.6666666666667,28.3333333333333,56.5333333333333,20.6111111111111,18
2020-08-30 18:00:00,19.1392914611539,18.7066666666667,19.3673333333333,28.2037037037037,28.8888888888889,27.7777777777778,64.2,20.6111111111111,18
2020-08-30 19:00:00,18.7046880237533,18.5213333333333,18.8843333333333,27.7592592592593,27.7777777777778,27.2222222222222,67.1666666666667,21,18
2020-08-30 20:00:00,24.4255519403924,23.6256666666667,24.8596666666667,27.6851851851852,27.7777777777778,25.5555555555556,67.8666666666667,21.0185185185185,19
2020-08-30 21:00:00,19.6401240922909,18.8446666666667,19.821,27.5185185185185,27.7777777777778,25,68.3,20.8518518518519,12
2020-08-30 22:00:00,21.4407736177966,20.8131034482759,21.8651724137931,27.4521072796935,27.7777777777778,25,67.7931034482759,20.7854406130268,17
2020-08-30 23:00:00,18.8912010819209,18.85,19.0763333333333,27.4074074074074,27.7777777777778,27.2222222222222,67.9666666666667,20.7407407407407,13
2020-08-31 00:00:00,39.9011053831917,39.6956666666667,41.2476666666667,27.5,27.7777777777778,27.2222222222222,67.6333333333333,20.8518518518519,28
